,propid,zip,appraisal_2017,appraisal_2016,appraisal_2015,appraisal_2014,appraisal_2013
1458,2586645648453.0,78731,580691,361181,343033,335129,278619
1459,4156078748453.0,78731,347688,339193,330000,332161,328062
1460,15371677848453.0,78731,793533,731500,564473,413684,260657
1461,4156109348453.0,78731,478162,414483,380769,371912,324329
1462,16510505848453.0,78731,408683,341625,329106,350394,324200
1463,1087580948453.0,78731,376029,359029,349032,296559,256615
1464,14624940748453.0,78731,386611,363715,345731,337638,296466
1465,15262630948453.0,78731,653051,691495,665700,665057,535000
1466,16528165448453.0,78731,683599,687409,642009,624142,595538
1467,2779203648453.0,78731,469128,419163,398237,388230,318350
1468,3560864448453.0,78731,919971,862026,685184,658527,852706
1469,16602658848453.0,78731,460137,438997,428405,381648,359069
1470,4770319848453.0,78731,997109,1038185,949049,701994,722688
1471,3565289348453.0,78731,1246299,1180284,994000,866686,823061
1472,4165587948453.0,78731,861000,895248,836730,806148,628765
1473,3567618948453.0,78731,753000,834434,790337,688252,746629
1474,38643048453.0,78731,319462,301583,284048,255159,249536
1475,3447454948453.0,78731,925993,912529,879725,738391,735318
1476,2774347248453.0,78731,874443,814318,646252,618599,810500
1477,16720910748453.0,78731,2027966,2020000,1927296,2474232,2470010
1478,3558913348453.0,78731,448490,380558,361281,352101,282638
1479,14468286948453.0,78731,334095,316268,303511,295153,263123
1480,3391900348453.0,78731,654550,542587,448122,435622,415798
1481,16630172848453.0,78731,1700000,2588889,2272593,2288997,1609097
1482,3412718548453.0,78731,680900,755680,630000,661521,723570
1483,15316892848453.0,78731,1445789,1547809,1409870,1049024,696292
1484,4777448048453.0,78731,1091875,1034702,1049596,920000,984646
1485,16630172748453.0,78731,1444455,1393871,1286999,1205398,913205
1486,16630172648453.0,78731,1375224,1566968,1393754,1134780,978325
1487,16505558148453.0,78731,1137816,1175606,1065978,809328,820305
1488,16601000000000.0,78746,1105611,1129205,950681,883290,770434
1489,3559190000000.0,78746,1239750,1277718,1025907,930000,852017
1490,5063900000000.0,78746,1306029,1323553,1074128,988497,891101
1491,3404520000000.0,78746,1293748,1331560,1053045,982518,836039
1492,16601000000000.0,78746,989159,1015854,910961,805000,596450
1493,5071130000000.0,78746,1142847,1158244,991335,908404,915871
1494,5093570000000.0,78746,1260252,1260252,1082755,970000,817887
1495,14277300000000.0,78746,1399504,1399504,1039350,881679,803335
1496,3566950000000.0,78746,1109144,1126000,964643,887723,771309
1497,16601000000000.0,78746,1310832,1310832,1089997,994164,899019
1498,16683200000000.0,78746,1095692,1114809,849965,795366,697299
1499,3423170000000.0,78746,1057441,1168205,907306,840182,751068
1500,16683200000000.0,78746,1203773,1245682,1024369,936600,733906
1501,3421900000000.0,78746,1231831,1247502,992460,915887,705840
1502,16601000000000.0,78746,1216575,1227392,1050000,908825,823470
1503,14480400000000.0,78746,1306540,1306540,1065051,980316,873256
1504,5092840000000.0,78746,1354900,1387368,1141818,994563,836217
1505,3565460000000.0,78746,2436401,2452910,1954126,2200291,1934302
1506,3420620000000.0,78746,1522546,1522546,1145775,970000,845715
1507,16601000000000.0,78746,1102119,1102119,878821,815612,619494
1508,16683200000000.0,78746,1083752,1103325,908543,846653,739290
1509,16683200000000.0,78746,1148492,1172666,983005,913768,686907
1510,16683200000000.0,78746,1170697,1170697,1035796,944734,722448
1511,16601000000000.0,78746,996170,1014073,814263,759726,580735
1512,16601000000000.0,78746,1194246,1194248,993784,907834,686327
1513,5092870000000.0,78746,1025804,1029747,850620,799008,722500
1514,16601000000000.0,78746,988984,1009780,868000,797926,727080
1515,3566980000000.0,78746,927020,933122,779482,767153,594264
1516,16601000000000.0,78746,983879,1037796,847060,782110,596759
1517,3565980000000.0,78746,1118889,1118889,843793,777617,599049
1518,16683300000000.0,78746,549192,679211,536710,415000,332465
1519,16683300000000.0,78746,900334,857307,893450,802877,598418
1520,16683300000000.0,78746,1195670,1126714,1277965,1095028,862000
1521,16683300000000.0,78746,547442,526288,553337,500353,343372
1522,4769610000000.0,78746,759845,725307,784811,657170,457369
1523,16683300000000.0,78746,663664,630058,667761,619218,539852
1524,4451780000000.0,78746,824254,768458,861807,800168,539347
1525,16683300000000.0,78746,1306169,1234164,1219691,1117501,836413
1526,14529000000000.0,78746,838379,804005,797339,746501,649873
1527,16629000000000.0,78746,566000,617056,561415,515125,436391
1528,16629000000000.0,78746,744086,701863,669000,635198,486516
1529,16629000000000.0,78746,692429,660990,595634,511980,426702
1530,16629000000000.0,78746,707200,668929,661617,611350,513040
1531,314707000000.0,78746,746646,713347,711729,654176,538992
1532,16629000000000.0,78746,765330,720830,721857,657579,512358
1533,16629000000000.0,78746,654469,629136,580772,551039,444524
1534,14417600000000.0,78746,575411,558422,548437,514692,435682
1535,4454760000000.0,78746,789043,742001,846606,439063,465840
1536,5076670000000.0,78746,718202,678752,644911,587927,486055
1537,2490490000000.0,78746,655827,623060,569541,522211,413576
1538,4771600000000.0,78746,647000,656815,625222,572041,460167
1539,16629000000000.0,78746,708091,699625,652657,601341,493107
1540,3411200000000.0,78746,595623,563145,528773,487000,363500
1541,4454830000000.0,78746,771625,726451,739463,655453,456211
1542,314656000000.0,78746,716065,676844,661754,593328,496648
1543,16629000000000.0,78746,596600,627277,565326,525920,414116
1544,15102600000000.0,78746,681630,638496,594719,644284,517718
1545,853478000000.0,78746,663872,624653,624131,594079,517857
1546,1354350000000.0,78746,832787,757112,770958,700392,561051
1547,16629000000000.0,78746,656784,680383,637118,577707,479956
1548,16669800000000.0,78746,703349,665632,636870,623053,539985
1549,16629000000000.0,78746,628979,576100,562083,536444,459123
1550,16629000000000.0,78746,674976,640157,592679,542385,438308
1551,5074820000000.0,78746,645998,593786,567664,521855,418679
1552,3460830000000.0,78746,611460,583084,568571,495884,462906
1553,3461640000000.0,78746,636162,654374,650589,632177,540000
1554,14417400000000.0,78746,736790,695348,648914,580188,440000
1555,16629000000000.0,78746,799802,755521,732116,668344,537572
1556,4466410000000.0,78746,720640,711229,670813,617300,524370
1557,16629000000000.0,78746,771616,740987,749000,682287,524577
1558,3593210000000.0,78746,740854,703163,693615,641554,532418
1559,14468300000000.0,78746,978727,920736,866806,763784,704384
1560,16669800000000.0,78746,757687,688742,649945,644725,556209
1561,5063600000000.0,78746,950857,859336,879690,804162,859068
1562,14468300000000.0,78746,759620,771303,775796,697697,525000
1563,14468300000000.0,78746,975707,918042,1014214,745000,773000
1564,16669800000000.0,78746,816704,719763,688360,676551,578229
1565,16701400000000.0,78746,691047,654506,622098,569317,458445
1566,4173570000000.0,78746,607866,583187,521044,509000,435264
1567,16701400000000.0,78746,634105,603665,540407,499370,404229
1568,20623548453.0,78746,616276,585162,587673,527700,457119
1569,16512200000000.0,78746,778141,732269,717337,651077,553555
1570,14468300000000.0,78746,1035500,887596,866000,793023,725893
1571,3461690000000.0,78746,786215,739477,678365,617097,494558
1572,851427000000.0,78746,671634,639048,577495,530427,418826
1573,16629000000000.0,78746,773604,587864,544179,501377,407327
1574,16601000000000.0,78746,1015000,838600,719884,687173,595822
1575,5096290000000.0,78746,931944,878935,859476,783305,654197
1576,5059110000000.0,78746,958056,948597,900622,819156,481002
1577,4448100000000.0,78746,1023000,1052256,1069814,1037244,993808
1578,16629000000000.0,78746,704438,666463,638279,583426,494559
1579,16629000000000.0,78746,753285,732000,676697,618204,489079
1580,16629000000000.0,78746,680397,644998,609230,558097,446328
1581,16629000000000.0,78746,865225,843317,800000,712061,656777
1582,16629000000000.0,78746,767947,723167,715019,650337,505794
1583,16683300000000.0,78746,830390,821740,817121,769401,617274
1584,16669800000000.0,78746,667908,638826,657719,581492,500404
1585,4459570000000.0,78746,651515,619210,574330,527667,443039
1586,16683300000000.0,78746,909576,868371,918445,858928,613926
1587,3423040000000.0,78746,757815,714262,722242,658279,532490
1588,16669800000000.0,78746,792902,738095,744938,678067,558540
1589,16629000000000.0,78746,638195,620231,564996,524907,435717
1590,16669800000000.0,78746,848935,795478,812880,735663,583496
1591,16669800000000.0,78746,719750,680134,646781,589558,470218
1592,16669800000000.0,78746,759228,715382,694484,631151,507229
1593,314656000000.0,78746,654200,677498,663214,606448,464968
1594,853478000000.0,78746,821118,778142,736685,624889,511532
1595,314656000000.0,78746,701385,663737,634591,580210,471287
1596,16629000000000.0,78746,842761,799341,764691,592343,527526
1597,16629000000000.0,78746,526948,500490,466396,428178,340709
1598,3558980000000.0,78746,779308,733287,712000,695642,573244
1599,4450910000000.0,78746,1172711,963050,691344,659441,562627
1600,16629000000000.0,78746,736658,708051,667299,620154,525547
1601,5063560000000.0,78746,927669,875151,867287,791428,688216
1602,16629000000000.0,78746,1054949,994417,990644,903212,759982
1603,5074810000000.0,78746,963827,972946,918773,758000,691273
1604,14468300000000.0,78746,722970,683009,650672,592951,476878
1605,14468300000000.0,78746,696450,710093,714394,603231,496567
1606,3367240000000.0,78746,637359,606571,594725,550253,377736
1607,4767920000000.0,78746,736288,713186,695761,656529,541257
1608,4784330000000.0,78746,600885,593272,539227,497060,397916
1609,16629000000000.0,78746,793490,808219,789848,650000,484536
1610,16683300000000.0,78746,890558,832642,895162,872017,606798
1611,4156730000000.0,78746,1006640,901220,902306,850291,767648
1612,16683300000000.0,78746,2131400,2120019,2049353,1920266,1896616
1613,3554270000000.0,78746,764824,720379,690633,636763,519713
1614,16669800000000.0,78746,775411,744560,736140,658667,483491
1615,3553700000000.0,78746,887600,883000,916812,833008,675765
1616,4445080000000.0,78746,588709,551416,425871,369729,346067
1617,16629000000000.0,78746,700267,662737,643237,589029,473952
1618,2773470000000.0,78746,761328,717257,680863,620555,516041
1619,16669800000000.0,78746,708799,670357,653549,598021,507200
1620,16701400000000.0,78746,739916,698140,691149,630805,542696
1621,16629000000000.0,78746,702404,664645,645819,591281,505923
1622,16512200000000.0,78746,660983,578032,542000,494000,417374
1623,14870000000000.0,78746,908900,858393,765100,700727,512160
1624,3565530000000.0,78746,828834,786904,735360,674797,550031
1625,4767920000000.0,78746,995004,1013639,977808,849590,790500
1626,3422090000000.0,78746,725430,689446,675128,625568,497844
1627,5241890000000.0,78746,964585,934086,917379,829457,686300
1628,503152000000.0,78746,717947,656434,605850,579741,443798
1629,16629000000000.0,78746,640100,610893,549892,507704,414885
1630,16629000000000.0,78746,778479,732571,727745,614901,583585
1631,2773470000000.0,78746,590246,612704,537544,525018,418245
1632,16629000000000.0,78746,747584,704986,690414,628883,476198
1633,16629000000000.0,78746,888643,838431,718000,745749,640759
1634,16629000000000.0,78746,760000,800000,1061206,965490,617437
1635,314656000000.0,78746,858894,850513,883835,803468,554000
1636,16629000000000.0,78746,648604,592252,557266,502212,461386
1637,4772410000000.0,78746,754636,649969,625957,573963,456892
1638,5059090000000.0,78746,868973,710220,633925,608494,505307
1639,16629000000000.0,78746,820272,769886,569698,588845,496624
1640,16629000000000.0,78746,832151,769126,804408,747959,615210
1641,3554260000000.0,78746,925205,869201,708956,645413,527094
1642,16512200000000.0,78746,703454,659609,629004,575339,462345
1643,16669800000000.0,78746,960500,903352,873000,782198,533768
1644,503152000000.0,78746,908293,848476,884604,798201,636131
1645,14091000000000.0,78746,827493,767018,737889,672967,592520
1646,314656000000.0,78746,631312,630813,612750,555648,472225
1647,1400290000000.0,78746,768046,574885,601812,554781,443914
1648,16629000000000.0,78746,612428,584311,537100,496486,439978
1649,16629000000000.0,78746,921477,865873,889929,808352,737570
1650,16512200000000.0,78746,683277,682710,706327,612859,495046
1651,16512200000000.0,78746,629396,574182,567484,550396,459564
1652,5063640000000.0,78746,533829,538166,464651,429766,353255
1653,503152000000.0,78746,753658,829606,793150,665581,578162
1654,16629000000000.0,78746,862491,821642,748164,689163,573058
1655,2773470000000.0,78746,783209,746169,705231,651729,544230
1656,4184550000000.0,78746,967792,707489,713802,687195,602404
1657,16669800000000.0,78746,883705,830413,833508,756702,667665
1658,5094230000000.0,78746,751116,711889,662390,605729,484828
1659,2773470000000.0,78746,638100,624964,572117,524457,444724
1660,82498248453.0,78746,762500,768022,790091,722774,529531
1661,4157240000000.0,78746,649853,617726,578391,535917,431047
1662,2773470000000.0,78746,685739,655497,659962,602331,482717
1663,16669800000000.0,78746,671722,637252,608747,558957,480074
1664,3565550000000.0,78746,1085432,1017886,1008049,915570,746905
1665,16629000000000.0,78746,986000,997256,1019853,925862,809106
1666,1400290000000.0,78746,819827,776988,747124,609148,545000
1667,3383170000000.0,78746,872818,826177,768134,704974,613316
1668,3546940000000.0,78746,785000,752987,714209,696463,577562
1669,16629000000000.0,78746,1320738,1231594,1277378,1242959,1112712
1670,16669800000000.0,78746,632300,662980,643566,589316,465049
1671,16629000000000.0,78746,633000,633000,603110,513415,421752
1672,2773470000000.0,78746,722704,686521,617058,564795,485219
1673,5068220000000.0,78746,746917,708141,657317,595125,487240
1674,3564510000000.0,78746,601285,614734,536258,495752,403281
1675,16629000000000.0,78746,559704,533486,446634,456228,364035
1676,16629000000000.0,78746,625649,596116,533076,490416,394765
1677,14468300000000.0,78746,863419,827160,723923,671549,559745
1678,16629000000000.0,78746,710330,632850,653919,617650,559746
1679,16629000000000.0,78746,712960,664761,617369,607574,491759
1680,16629000000000.0,78746,630000,669908,577143,537554,426454
1681,16669800000000.0,78746,767405,707755,714161,634921,590976
1682,16629000000000.0,78746,1075072,992154,1077941,988136,845808
1683,1026750000000.0,78746,882675,886045,899665,821747,700886
1684,16629000000000.0,78746,1017711,1013147,1054345,950702,872542
1685,16669800000000.0,78746,963464,911653,879575,860266,756616
1686,3461140000000.0,78746,887272,829708,879204,796055,630274
1687,16669800000000.0,78746,825506,774559,784569,710979,598487
1688,16701400000000.0,78746,869068,862917,842502,773160,666203
1689,16629000000000.0,78746,798000,785393,721631,665921,577250
1690,314656000000.0,78746,756643,754459,754000,662691,564201
1691,20677148453.0,78746,677697,642587,615968,591400,499000
1692,16701400000000.0,78746,944889,937057,967105,873128,778717
1693,5059830000000.0,78746,810081,736947,802993,727044,622943
1694,16701400000000.0,78746,901763,895046,878292,797689,676361
1695,2978740000000.0,78746,1184104,1186956,1242976,1093000,1011897
1696,5063810000000.0,78746,1036217,985011,1017346,987864,833269
1697,3374990000000.0,78746,863936,881325,849773,823962,681377
1698,4762220000000.0,78746,674578,712253,700249,637459,552905
1699,16669800000000.0,78746,659317,626176,573758,525887,416812
1700,16669800000000.0,78746,675162,640324,622904,572582,462125
1701,4442930000000.0,78746,894576,902682,852000,792235,631664
1702,3375060000000.0,78746,736595,743138,734294,695589,500966
1703,16669800000000.0,78746,879059,860936,901467,812904,682546
1704,16512200000000.0,78746,651776,650693,616938,564818,449100
1705,16629000000000.0,78746,1535466,1528625,1414856,1332763,1008723
1706,16512200000000.0,78746,705375,661377,640569,601127,514049
1707,1400290000000.0,78746,488894,462556,454108,431864,360515
1708,4777230000000.0,78746,598209,569710,510521,469825,393026
1709,4759410000000.0,78746,652500,623312,610751,561220,447938
1710,5080490000000.0,78746,940875,940000,828470,751752,677300
1711,314656000000.0,78746,704502,670257,657731,601633,496159
1712,314656000000.0,78746,698031,554809,479972,444250,418637
1713,853479000000.0,78746,762537,718337,688483,596712,402697
1714,16669800000000.0,78746,809126,766046,773049,707225,616225
1715,16512200000000.0,78746,667567,645833,607774,571380,487147
1716,314655000000.0,78746,740757,649500,595647,547535,434133
1717,2773470000000.0,78746,961960,954389,937969,845895,727302
1718,16512200000000.0,78746,667406,631524,594678,542848,455668
1719,5236100000000.0,78746,890364,873860,781972,678856,672367
1720,4151690000000.0,78746,701616,663943,586831,541645,449911
1721,16512200000000.0,78746,755915,712424,690480,627660,521064
1722,3548740000000.0,78746,694118,666344,598569,552836,469984
1723,3371970000000.0,78746,953919,942983,885000,771194,697752
1724,4767920000000.0,78746,779022,733055,738401,672005,480837
1725,16701400000000.0,78746,1429643,1427482,1225715,1195797,838175
1726,5075360000000.0,78746,2015492,924556,468750,468750,656250
1727,16629000000000.0,78746,907040,913957,845000,846787,724679
1728,14803000000000.0,78746,660626,670333,619548,582614,475632
1729,16512200000000.0,78746,714520,675464,660461,604048,489805
1730,16669800000000.0,78746,1402833,1352063,1652266,1470232,1145951
1731,314656000000.0,78746,633800,654748,642425,589602,465874
1732,16701400000000.0,78746,1067707,1070820,1116801,1014210,796525
1733,4450010000000.0,78746,706101,667948,650289,545154,448071
1734,16512200000000.0,78746,626515,611742,545808,522139,451767
1735,16701400000000.0,78746,852466,846175,828206,752713,633556
1736,3572570000000.0,78746,2654381,2782924,2718109,2675967,2601349
1737,16669800000000.0,78746,722325,682433,669893,612271,492894
1738,16629000000000.0,78746,921583,874546,819476,751704,620625
1739,16669800000000.0,78746,779386,733381,738842,672389,541054
1740,16512200000000.0,78746,642290,610973,553183,507948,396234
1741,82498048453.0,78746,669161,634966,595653,546259,465877
1742,4767030000000.0,78746,713912,674921,649726,593407,475037
1743,4150800000000.0,78746,582938,554231,503759,462292,346000
1744,5081560000000.0,78746,713691,674725,639460,583175,461735
1745,3552730000000.0,78746,597187,600047,538397,495055,410775
1746,16669800000000.0,78746,731101,695894,638560,561068,467916
1747,16629000000000.0,78746,2601059,2601059,2092713,1900000,1800000
1748,4467160000000.0,78746,792048,749342,708000,675733,592056
1749,16520000000000.0,78746,1322184,1426213,1134895,995510,931293
1750,4761760000000.0,78746,786233,729706,777881,720356,658170
1751,16512200000000.0,78746,647101,615269,548997,503017,394137
1752,16669800000000.0,78746,735500,710226,689482,566021,450000
1753,4762590000000.0,78746,744355,681403,668498,611055,495862
1754,16669800000000.0,78746,864927,809756,832203,752512,632915
1755,16629000000000.0,78746,1829000,1888000,1586934,1542404,1195616
1756,2773470000000.0,78746,1724928,1732082,1422662,1389000,1380579
1757,3461850000000.0,78746,1690577,1782699,1492489,1500645,1414509
1758,16629000000000.0,78746,665228,631453,600899,552114,437112
1759,1400290000000.0,78746,680907,656152,596364,552261,428479
1760,5075680000000.0,78746,2352098,2330397,2536964,2289859,1684675
1761,853478000000.0,78746,647736,606961,540000,510319,447224
1762,16629000000000.0,78746,985565,925321,845800,724870,696867
1763,14267200000000.0,78746,685270,661076,628024,525000,459424
1764,16629000000000.0,78746,651600,622335,606902,591564,492459
1765,24185400000000.0,78746,0,0,0,0,0
1766,853478000000.0,78746,687596,652000,597000,595565,470561
1767,15089800000000.0,78746,648104,615303,577492,554513,481943
1768,16669800000000.0,78746,582194,557317,490568,454633,369131
1769,16669800000000.0,78746,739900,755321,729662,663104,516479
1770,853478000000.0,78746,679257,647255,599656,578309,467523
1771,16512200000000.0,78746,579607,598744,509267,476942,357868
1772,5081550000000.0,78746,777676,731854,726775,660587,566932
1773,16629000000000.0,78746,699230,661813,619238,574835,457922
1774,5080920000000.0,78746,682879,660164,581210,571344,464083
1775,16669800000000.0,78746,649333,621012,550402,437991,381829
1776,16669800000000.0,78746,987531,924850,948413,857872,736659
1777,16629000000000.0,78746,580597,579428,522098,467500,389858
1778,376334000000.0,78746,690845,649826,584000,561260,457503
1779,3383510000000.0,78746,736059,700321,644550,592928,484581
1780,5081560000000.0,78746,589979,561370,530684,508109,430144
1781,14580100000000.0,78746,883299,816928,816000,731397,678611
1782,16669800000000.0,78746,665722,631933,662554,604591,482399
1783,16669800000000.0,78746,1124766,596731,526108,486902,392575
1784,16669800000000.0,78746,663264,622375,558500,532988,441123
1785,82497148453.0,78746,623392,597242,534601,491746,411687
1786,5063550000000.0,78746,653573,624798,544526,502961,456528
1787,82497648453.0,78746,966000,958110,1067302,882833,789712
1788,16629000000000.0,78746,784867,742024,703172,641288,503100
1789,16512200000000.0,78746,665800,624958,620403,571254,458085
1790,3425700000000.0,78746,674421,656077,643000,599250,492354
1791,1400290000000.0,78746,650000,593538,545353,539517,454341
1792,3559490000000.0,78746,598492,548768,497358,427000,381361
1793,16629000000000.0,78746,789169,745866,719371,656821,508638
1794,2490490000000.0,78746,793703,717059,693569,632979,543291
1795,20458100000000.0,78746,551156,532000,507430,484780,413762
1796,16512200000000.0,78746,619815,592594,526995,487675,397243
1797,503152000000.0,78746,694480,661321,521240,482657,406924
1798,16669800000000.0,78746,856269,810904,816541,751720,625000
1799,16629000000000.0,78746,736587,698917,644834,590422,479140
1800,16512200000000.0,78746,755334,713343,713000,653737,521371
1801,314656000000.0,78746,649062,620770,539075,516756,424204
1802,16512200000000.0,78746,686816,650729,606987,554860,464901
1803,5088790000000.0,78746,624736,599050,509681,472579,385800
1804,1400290000000.0,78746,820658,773985,746426,679002,544356
1805,3412010000000.0,78746,941100,938298,950000,768021,794113
1806,16629000000000.0,78746,804573,765244,693547,636738,549705
1807,853478000000.0,78746,559554,547017,535000,475692,416810
1808,16512200000000.0,78746,599734,572977,511762,473112,401549
1809,4771600000000.0,78746,665489,643097,616658,611967,483531
1810,16629000000000.0,78746,601212,553383,503859,436000,383105
1811,16629000000000.0,78746,764992,710000,703431,664599,578366
1812,16629000000000.0,78746,759532,715652,724849,661469,336296
1813,16669800000000.0,78746,758225,718378,681887,624501,536901
1814,82497448453.0,78746,816326,766363,729907,661172,365627
1815,2773470000000.0,78746,671717,646691,554288,508911,408826
1816,2773470000000.0,78746,1144043,1140706,1194225,1082700,913521
1817,4781630000000.0,78746,626903,616016,555243,473929,402972
1818,3409680000000.0,78746,1062361,1054252,1040095,895279,815992
1819,16629000000000.0,78746,1041300,1092073,967002,874473,828184
1820,16629000000000.0,78746,603986,571015,513201,467318,405720
1821,3373690000000.0,78746,886540,788824,587427,541777,459821
1822,16629000000000.0,78746,906660,847018,837231,711751,640323
1823,2773470000000.0,78746,1638960,800001,656250,656250,437500
1824,16520000000000.0,78746,1773354,1882242,1585466,1480945,1386404
1825,5433440000000.0,78746,1125229,1118411,1011978,931540,656177
1826,16484900000000.0,78746,634966,608184,522042,483357,412465
1827,2773470000000.0,78746,1132290,1150488,944707,900000,841539
1828,4762570000000.0,78746,551000,594953,531503,489045,391331
1829,16520000000000.0,78746,1059021,1059021,819773,756520,615554
1830,503152000000.0,78746,671120,636715,588020,538323,447501
1831,16484900000000.0,78746,732618,690656,583053,535273,426458
1832,5059100000000.0,78746,630000,637028,588445,538693,426478
1833,16629000000000.0,78746,774917,731265,723295,660243,533411
1834,3392150000000.0,78746,644609,616794,522694,482516,390989
1835,503152000000.0,78746,679097,645332,609683,554391,445195
1836,4767870000000.0,78746,627072,609166,550727,518910,385184
1837,16512200000000.0,78746,649130,620830,539157,498279,400872
1838,3391310000000.0,78746,568000,629277,550588,508246,412239
1839,3553670000000.0,78746,608000,627930,548765,498321,407263
1840,1400290000000.0,78746,658567,625507,572852,525098,413047
1841,3379470000000.0,78746,1125625,1137722,967797,888677,663093
1842,16629000000000.0,78746,1337333,1304758,1020000,900390,830095
1843,3560100000000.0,78746,877724,893201,880000,760798,728383
1844,16629000000000.0,78746,935210,765864,705097,681569,630460
1845,16484900000000.0,78746,566907,532659,481390,428100,385546
1846,16629000000000.0,78746,626938,601017,523342,485899,398397
1847,82498348453.0,78746,537500,611187,526106,540280,410371
1848,16629000000000.0,78746,951418,980038,842000,809734,646589
1849,3560690000000.0,78746,965173,964870,987607,927826,854491
1850,16520000000000.0,78746,1172422,1233718,983755,900000,710623
1851,3560140000000.0,78746,910312,907688,949249,860780,724837
1852,3545290000000.0,78746,785399,733706,729282,662773,527741
1853,16629000000000.0,78746,875500,875500,812485,750347,510000
1854,16520000000000.0,78746,1522000,1575577,1335870,1130990,1105350
1855,16629000000000.0,78746,1242476,1251376,1103578,1102186,952590
1856,14812500000000.0,78746,1272585,1272585,1104651,969611,845259
1857,3559460000000.0,78746,985363,989199,1008971,924801,853929
1858,4760290000000.0,78746,687981,651675,598451,546009,432701
1859,4782010000000.0,78746,749596,744212,743500,675170,576211
1860,16484900000000.0,78746,726937,686551,629221,503422,411472
1861,16629000000000.0,78746,884598,903742,759786,709431,587462
1862,853478000000.0,78746,805541,685140,596771,563165,452254
1863,4173880000000.0,78746,640959,627199,590723,543731,456207
1864,16629000000000.0,78746,1284964,1284964,1044528,900000,817969
1865,2490490000000.0,78746,888157,885609,886301,835428,731578
1866,16520000000000.0,78746,999000,1001201,835000,811900,732209
1867,16629000000000.0,78746,668526,630575,577725,551676,509853
1868,3406970000000.0,78746,998656,996121,1001392,853998,686185
1869,314708000000.0,78746,821709,811874,788000,703250,643760
1870,16484900000000.0,78746,585324,574355,520879,490390,414346
1871,16669800000000.0,78746,810410,764830,745037,679199,554069
1872,16629000000000.0,78746,666178,636052,527000,483414,414324
1873,16520000000000.0,78746,987273,1019640,884000,854224,740892
1874,16669800000000.0,78746,679024,649860,616543,607769,494165
1875,14937100000000.0,78746,816017,769837,762813,696108,577901
1876,4781010000000.0,78746,1600857,1639884,1381598,1260552,1187908
1877,16669800000000.0,78746,815902,769875,762579,696267,594528
1878,4458280000000.0,78746,1249286,1249286,1148971,1079954,893261
1879,5069500000000.0,78746,1184531,1192685,1006083,926394,777065
1880,16629000000000.0,78746,914000,1006753,819184,752960,632203
1881,5058610000000.0,78746,998144,1014268,939199,849395,632902
1882,16520000000000.0,78746,948596,1034813,777566,768387,630191
1883,16629000000000.0,78746,659403,630001,562568,481086,406502
1884,4781030000000.0,78746,1231129,1258057,1041095,964187,830602
1885,16701500000000.0,78746,898269,843276,862200,714330,620257
1886,16701500000000.0,78746,736506,698845,666737,617272,534085
1887,16629000000000.0,78746,643822,523654,427758,385955,341649
1888,16520000000000.0,78746,969843,969843,774337,710529,573719
1889,16701500000000.0,78746,735593,737339,654740,636024,558182
1890,14610600000000.0,78746,1428534,1506874,1216359,1087264,980330
1891,2911930000000.0,78746,767365,726397,645777,594001,545539
1892,16669800000000.0,78746,825622,783328,794383,729437,489079
1893,16629000000000.0,78746,757308,705825,650806,646316,520505
1894,3462640000000.0,78746,1137500,1013926,906200,865879,722036
1895,16669800000000.0,78746,817966,771718,765074,698442,575797
1896,16629000000000.0,78746,994530,994530,781058,716432,579385
1897,82496948453.0,78746,963362,1028008,915658,847823,730000
1898,16520000000000.0,78746,1206778,1206778,1019559,936571,854060
1899,16520000000000.0,78746,1702814,1714860,1416650,1295776,1191786
1900,16628900000000.0,78746,1302496,1315875,1185958,1192063,815365
1901,16520000000000.0,78746,1207827,1207827,962858,877604,785403
1902,16629000000000.0,78746,1156272,1179476,1097529,1000475,826996
1903,16629000000000.0,78746,1124487,1124487,885511,808173,686624
1904,16701500000000.0,78746,814623,768592,761128,694639,571367
1905,503152000000.0,78746,721212,681209,663245,634159,570047
1906,5460420000000.0,78746,907756,907756,781096,755027,586651
1907,16520000000000.0,78746,1057837,1057837,880553,803819,672346
1908,16701500000000.0,78746,652142,623520,553796,512453,438075
1909,16629000000000.0,78746,817607,750777,704538,655417,552006
1910,314708000000.0,78746,727000,538497,557561,514262,434435
1911,3548780000000.0,78746,688752,639259,564097,520026,417853
1912,3380260000000.0,78746,629671,599707,537936,474474,415901
1913,82497748453.0,78746,1239031,1244966,1001874,914794,790604
1914,16629000000000.0,78746,1001617,1004311,802215,739578,605992
1915,3423120000000.0,78746,1175041,1198184,1056935,983394,859644
1916,5241960000000.0,78746,617860,604609,549294,507119,410307
1917,5241960000000.0,78746,791200,784107,764686,644747,568408
1918,14610600000000.0,78746,1120684,1219878,1044465,997475,878455
1919,16629000000000.0,78746,1320778,1317515,1174436,1129331,759901
1920,4442340000000.0,78746,669288,638829,574515,530518,434759
1921,3416450000000.0,78746,1210811,1195718,1329161,1258146,1216459
1922,16701500000000.0,78746,692081,669895,614712,560699,473916
1923,16520000000000.0,78746,860437,860437,739487,682354,549929
1924,16629000000000.0,78746,1305861,1315062,1057592,958346,896320
1925,16629000000000.0,78746,1158071,995000,845463,767647,697780
1926,4443240000000.0,78746,604202,576967,497161,457820,388367
1927,4458150000000.0,78746,1250674,1242329,1250876,1150741,1063924
1928,4443250000000.0,78746,685997,649997,605996,553996,469370
